Timestamp,Currency_Name,Rate_to_RUB
2023-05-03 12:00:00,Польский злотый,19.1684
2023-05-03 12:00:00,Доллар США,79.9609
2023-05-03 12:00:00,Швейцарский франк,89.0334
2023-05-03 12:00:00,Японская иена,0.5814
2023-05-03 12:00:00,Канадский доллар,59.0292
2023-05-03 12:00:00,Фунт стерлингов Соединенного королевства,100.4789
2023-05-03 12:00:00,Австралийский доллар,53.6138
2023-05-03 12:00:00,Сингапурский доллар,59.8375
2023-05-03 12:00:00,Дирхам ОАЭ,21.7747
2023-05-03 12:00:00,Армянский драм,0.2067
2023-05-03 12:00:00,Грузинский лари,32.0613
2023-05-03 12:00:00,Шведская крона,7.7741
2023-05-04 12:00:00,Японская иена,0.5767
2023-05-04 12:00:00,Южнокорейская вона,0.0593
2023-05-04 12:00:00,Грузинский лари,31.8362
2023-05-04 12:00:00,Турецкая лира,4.0756
2023-05-04 12:00:00,Дирхам ОАЭ,21.596
2023-05-04 12:00:00,Китайский юань,11.4456
2023-05-04 12:00:00,Евро,87.575
2023-05-04 12:00:00,Шведская крона,7.7173
2023-05-04 12:00:00,Доллар США,79.3071
2023-05-04 12:00:00,Австралийский доллар,52.8503
2023-05-04 12:00:00,Швейцарский франк,89.34
2023-05-04 12:00:00,Белорусский рубль,27.441
2023-05-04 12:00:00,Казахстанский тенге,0.1766
2023-05-04 12:00:00,Сингапурский доллар,59.4729
2023-05-04 12:00:00,Польский злотый,19.1028
2023-05-04 12:00:00,Фунт стерлингов Соединенного королевства,98.9118
2023-05-04 12:00:00,Канадский доллар,58.237
2023-05-04 12:00:00,Индийская рупия,0.9682
2023-05-04 12:00:00,Армянский драм,0.2049
2023-05-05 12:00:00,Казахстанский тенге,0.1777
2023-05-05 12:00:00,Турецкая лира,4.038
2023-05-05 12:00:00,Китайский юань,11.3488
2023-05-05 12:00:00,Сингапурский доллар,59.2106
2023-05-05 12:00:00,Южнокорейская вона,0.0594
2023-05-05 12:00:00,Армянский драм,0.203
2023-05-05 12:00:00,Доллар США,78.6139
2023-05-05 12:00:00,Евро,86.9986
2023-05-05 12:00:00,Канадский доллар,57.7364
2023-05-05 12:00:00,Польский злотый,18.9217
2023-05-05 12:00:00,Фунт стерлингов Соединенного королевства,98.5268
2023-05-05 12:00:00,Белорусский рубль,27.2464
2023-05-05 12:00:00,Швейцарский франк,88.5391
2023-05-05 12:00:00,Японская иена,0.5717
2023-05-05 12:00:00,Австралийский доллар,52.5927
2023-05-05 12:00:00,Шведская крона,7.6536
2023-05-05 12:00:00,Грузинский лари,31.5883
2023-05-05 12:00:00,Дирхам ОАЭ,21.4078
2023-05-05 12:00:00,Индийская рупия,0.9628
2023-05-06 12:00:00,Южнокорейская вона,0.0581
2023-05-06 12:00:00,Шведская крона,7.5303
2023-05-06 12:00:00,Белорусский рубль,27.1576
2023-05-06 12:00:00,Китайский юань,11.1158
2023-05-06 12:00:00,Турецкая лира,3.9431
2023-05-06 12:00:00,Австралийский доллар,51.7387
2023-05-06 12:00:00,Грузинский лари,30.9038
2023-05-06 12:00:00,Канадский доллар,56.6274
2023-05-06 12:00:00,Индийская рупия,0.9393
2023-05-06 12:00:00,Швейцарский франк,86.1122
2023-05-06 12:00:00,Казахстанский тенге,0.1725
2023-05-06 12:00:00,Евро,84.9073
2023-05-06 12:00:00,Фунт стерлингов Соединенного королевства,96.579
2023-05-06 12:00:00,Доллар США,76.8207
2023-05-06 12:00:00,Японская иена,0.5586
2023-05-06 12:00:00,Польский злотый,18.487
2023-05-06 12:00:00,Дирхам ОАЭ,20.9195
2023-05-06 12:00:00,Армянский драм,0.1988
2023-05-06 12:00:00,Сингапурский доллар,57.9823
2023-05-11 12:00:00,Шведская крона,7.529
2023-05-11 12:00:00,Южнокорейская вона,0.0579
2023-05-11 12:00:00,Грузинский лари,30.3206
2023-05-11 12:00:00,Фунт стерлингов Соединенного королевства,96.7251
2023-05-11 12:00:00,Дирхам ОАЭ,20.8853
2023-05-11 12:00:00,Армянский драм,0.1985
2023-05-11 12:00:00,Индийская рупия,0.9369
2023-05-11 12:00:00,Сингапурский доллар,57.816
2023-05-11 12:00:00,Доллар США,76.6929
2023-05-11 12:00:00,Японская иена,0.5675
2023-05-11 12:00:00,Казахстанский тенге,0.1722
2023-05-11 12:00:00,Швейцарский франк,86.1041
2023-05-11 12:00:00,Турецкая лира,3.9313
2023-05-11 12:00:00,Евро,84.1498
2023-05-11 12:00:00,Китайский юань,11.039
2023-05-11 12:00:00,Австралийский доллар,51.8751
2023-05-11 12:00:00,Канадский доллар,57.2763
2023-05-11 12:00:00,Польский злотый,18.5688
2023-05-11 12:00:00,Белорусский рубль,27.0484
2023-05-12 12:00:00,Турецкая лира,3.8853
2023-05-12 12:00:00,Грузинский лари,30.001
2023-05-12 12:00:00,Польский злотый,18.3371
2023-05-12 12:00:00,Дирхам ОАЭ,20.6646
2023-05-12 12:00:00,Китайский юань,10.9119
2023-05-12 12:00:00,Сингапурский доллар,57.2412
2023-05-12 12:00:00,Казахстанский тенге,0.1709
2023-05-12 12:00:00,Шведская крона,7.3915
2023-05-12 12:00:00,Армянский драм,0.1964
2023-05-12 12:00:00,Белорусский рубль,27.1045
2023-05-12 12:00:00,Японская иена,0.5659
2023-05-12 12:00:00,Южнокорейская вона,0.0572
2023-05-12 12:00:00,Доллар США,75.8846
2023-05-12 12:00:00,Индийская рупия,0.9284
2023-05-12 12:00:00,Австралийский доллар,51.4118
2023-05-12 12:00:00,Швейцарский франк,84.8062
2023-05-12 12:00:00,Канадский доллар,56.7361
2023-05-12 12:00:00,Фунт стерлингов Соединенного королевства,95.7512
2023-05-12 12:00:00,Евро,82.8877
2023-05-13 12:00:00,Белорусский рубль,27.22
2023-05-13 12:00:00,Польский злотый,18.5484
2023-05-13 12:00:00,Южнокорейская вона,0.0579
2023-05-13 12:00:00,Сингапурский доллар,57.9784
2023-05-13 12:00:00,Турецкая лира,3.9478
2023-05-13 12:00:00,Евро,84.25
2023-05-13 12:00:00,Дирхам ОАЭ,21.0239
2023-05-13 12:00:00,Армянский драм,0.1998
2023-05-13 12:00:00,Японская иена,0.5738
2023-05-13 12:00:00,Доллар США,77.2041
2023-05-13 12:00:00,Грузинский лари,30.3261
2023-05-13 12:00:00,Казахстанский тенге,0.1738
2023-05-13 12:00:00,Канадский доллар,57.2858
2023-05-13 12:00:00,Китайский юань,11.0844
2023-05-13 12:00:00,Фунт стерлингов Соединенного королевства,96.6827
2023-05-13 12:00:00,Швейцарский франк,86.5614
2023-05-13 12:00:00,Шведская крона,7.4891
2023-05-13 12:00:00,Австралийский доллар,51.6495
2023-05-13 12:00:00,Индийская рупия,0.9446
2023-05-16 12:00:00,Канадский доллар,58.4457
2023-05-16 12:00:00,Южнокорейская вона,0.0592
2023-05-16 12:00:00,Турецкая лира,4.0393
2023-05-16 12:00:00,Швейцарский франк,88.1734
2023-05-16 12:00:00,Евро,86.0862
2023-05-16 12:00:00,Грузинский лари,31.0709
2023-05-16 12:00:00,Японская иена,0.5816
2023-05-16 12:00:00,Казахстанский тенге,0.1774
2023-05-16 12:00:00,Фунт стерлингов Соединенного королевства,98.6936
2023-05-16 12:00:00,Армянский драм,0.2043
2023-05-16 12:00:00,Индийская рупия,0.9675
2023-05-16 12:00:00,Китайский юань,11.3467
2023-05-16 12:00:00,Польский злотый,19.0796
2023-05-16 12:00:00,Дирхам ОАЭ,21.5409
2023-05-16 12:00:00,Доллар США,79.1004
2023-05-16 12:00:00,Шведская крона,7.6136
2023-05-16 12:00:00,Сингапурский доллар,59.0831
2023-05-16 12:00:00,Белорусский рубль,27.3647
2023-05-16 12:00:00,Австралийский доллар,52.8549
2023-05-17 12:00:00,Фунт стерлингов Соединенного королевства,100.0547
2023-05-17 12:00:00,Грузинский лари,31.4943
2023-05-17 12:00:00,Армянский драм,0.207
2023-05-17 12:00:00,Сингапурский доллар,59.8696
2023-05-17 12:00:00,Индийская рупия,0.9751
2023-05-17 12:00:00,Японская иена,0.5883
2023-05-17 12:00:00,Австралийский доллар,53.3785
2023-05-17 12:00:00,Доллар США,79.9798
2023-05-17 12:00:00,Казахстанский тенге,0.1775
2023-05-17 12:00:00,Турецкая лира,4.0689
2023-05-17 12:00:00,Евро,87.1619
2023-05-17 12:00:00,Канадский доллар,59.3014
2023-05-17 12:00:00,Дирхам ОАЭ,21.7804
2023-05-17 12:00:00,Китайский юань,11.464
2023-05-17 12:00:00,Белорусский рубль,27.411
2023-05-17 12:00:00,Польский злотый,19.398
2023-05-17 12:00:00,Шведская крона,7.7255
2023-05-17 12:00:00,Швейцарский франк,89.5731
2023-05-17 12:00:00,Южнокорейская вона,0.0597
2023-05-18 12:00:00,Польский злотый,19.4107
2023-05-18 12:00:00,Дирхам ОАЭ,21.9946
2023-05-18 12:00:00,Индийская рупия,0.9846
2023-05-18 12:00:00,Швейцарский франк,89.6981
2023-05-18 12:00:00,Казахстанский тенге,0.1798
2023-05-18 12:00:00,Турецкая лира,4.1002
2023-05-18 12:00:00,Австралийский доллар,53.6194
2023-05-18 12:00:00,Евро,87.5749
2023-05-18 12:00:00,Китайский юань,11.5124
2023-05-18 12:00:00,Белорусский рубль,27.5111
2023-05-18 12:00:00,Фунт стерлингов Соединенного королевства,100.9068
2023-05-18 12:00:00,Японская иена,0.592
2023-05-18 12:00:00,Доллар США,80.7642
2023-05-18 12:00:00,Грузинский лари,31.5018
2023-05-18 12:00:00,Шведская крона,7.7456
2023-05-18 12:00:00,Сингапурский доллар,60.2268
2023-05-18 12:00:00,Южнокорейская вона,0.0604
2023-05-18 12:00:00,Армянский драм,0.2091
2023-05-18 12:00:00,Канадский доллар,60.021
2023-05-19 12:00:00,Сингапурский доллар,59.6309
2023-05-19 12:00:00,Доллар США,80.0366
2023-05-19 12:00:00,Фунт стерлингов Соединенного королевства,99.7736
2023-05-19 12:00:00,Швейцарский франк,88.89
2023-05-19 12:00:00,Индийская рупия,0.9755
2023-05-19 12:00:00,Армянский драм,0.2068
2023-05-19 12:00:00,Японская иена,0.582
2023-05-19 12:00:00,Турецкая лира,4.0522
2023-05-19 12:00:00,Австралийский доллар,53.2003
2023-05-19 12:00:00,Казахстанский тенге,0.178
2023-05-19 12:00:00,Евро,86.4964
2023-05-19 12:00:00,Белорусский рубль,27.2855
2023-05-19 12:00:00,Польский злотый,19.05
2023-05-19 12:00:00,Дирхам ОАЭ,21.7965
2023-05-19 12:00:00,Грузинский лари,31.5764
2023-05-19 12:00:00,Шведская крона,7.6758
2023-05-19 12:00:00,Южнокорейская вона,0.06
2023-05-19 12:00:00,Канадский доллар,59.4493
2023-05-19 12:00:00,Китайский юань,11.3554
2023-05-20 12:00:00,Грузинский лари,31.5722
2023-05-20 12:00:00,Фунт стерлингов Соединенного королевства,99.1595
2023-05-20 12:00:00,Дирхам ОАЭ,21.7606
2023-05-20 12:00:00,Сингапурский доллар,59.2535
2023-05-20 12:00:00,Канадский доллар,59.1921
2023-05-20 12:00:00,Казахстанский тенге,0.1779
2023-05-20 12:00:00,Индийская рупия,0.9726
2023-05-20 12:00:00,Белорусский рубль,27.311
2023-05-20 12:00:00,Австралийский доллар,53.0118
2023-05-20 12:00:00,Южнокорейская вона,0.0602
2023-05-20 12:00:00,Доллар США,79.9093
2023-05-20 12:00:00,Турецкая лира,4.0402
2023-05-20 12:00:00,Китайский юань,11.366
2023-05-20 12:00:00,Швейцарский франк,88.4833
2023-05-20 12:00:00,Евро,86.277
2023-05-20 12:00:00,Польский злотый,19.1111
2023-05-20 12:00:00,Японская иена,0.5776
2023-05-20 12:00:00,Шведская крона,7.5717
2023-05-20 12:00:00,Армянский драм,0.2068
2023-05-23 12:00:00,Грузинский лари,31.5461
2023-05-23 12:00:00,Шведская крона,7.5879
2023-05-23 12:00:00,Китайский юань,11.3499
2023-05-23 12:00:00,Канадский доллар,59.2001
2023-05-23 12:00:00,Белорусский рубль,27.3264
2023-05-23 12:00:00,Польский злотый,19.1624
2023-05-23 12:00:00,Казахстанский тенге,0.1783
2023-05-23 12:00:00,Доллар США,79.9379
2023-05-23 12:00:00,Швейцарский франк,89.2463
2023-05-23 12:00:00,Фунт стерлингов Соединенного королевства,99.4108
2023-05-23 12:00:00,Сингапурский доллар,59.4599
2023-05-23 12:00:00,Японская иена,0.5807
2023-05-23 12:00:00,Армянский драм,0.2066
2023-05-23 12:00:00,Индийская рупия,0.9715
2023-05-23 12:00:00,Австралийский доллар,53.0788
2023-05-23 12:00:00,Южнокорейская вона,0.0606
2023-05-23 12:00:00,Евро,86.4963
2023-05-23 12:00:00,Турецкая лира,4.0417
2023-05-23 12:00:00,Дирхам ОАЭ,21.7684
2023-05-24 12:00:00,Швейцарский франк,89.1333
2023-05-24 12:00:00,Австралийский доллар,53.3107
2023-05-24 12:00:00,Грузинский лари,31.5915
2023-05-24 12:00:00,Белорусский рубль,27.3522
2023-05-24 12:00:00,Польский злотый,19.1988
2023-05-24 12:00:00,Китайский юань,11.3504
2023-05-24 12:00:00,Сингапурский доллар,59.5768
2023-05-24 12:00:00,Шведская крона,7.5823
2023-05-24 12:00:00,Фунт стерлингов Соединенного королевства,99.5908
2023-05-24 12:00:00,Японская иена,0.5777
2023-05-24 12:00:00,Доллар США,80.1665
2023-05-24 12:00:00,Казахстанский тенге,0.1801
2023-05-24 12:00:00,Дирхам ОАЭ,21.8312
2023-05-24 12:00:00,Армянский драм,0.2076
2023-05-24 12:00:00,Турецкая лира,4.0442
2023-05-24 12:00:00,Канадский доллар,59.3694
2023-05-24 12:00:00,Индийская рупия,0.9744
2023-05-24 12:00:00,Южнокорейская вона,0.0611
2023-05-24 12:00:00,Евро,86.5502
2023-05-25 12:00:00,Китайский юань,11.3243
2023-05-25 12:00:00,Австралийский доллар,52.7622
2023-05-25 12:00:00,Доллар США,79.9669
2023-05-25 12:00:00,Польский злотый,19.208
2023-05-25 12:00:00,Евро,86.1995
2023-05-25 12:00:00,Белорусский рубль,27.2943
2023-05-25 12:00:00,Казахстанский тенге,0.181
2023-05-25 12:00:00,Швейцарский франк,88.6748
2023-05-25 12:00:00,Грузинский лари,31.2737
2023-05-25 12:00:00,Фунт стерлингов Соединенного королевства,99.3189
2023-05-25 12:00:00,Южнокорейская вона,0.0607
2023-05-25 12:00:00,Канадский доллар,59.2216
2023-05-25 12:00:00,Армянский драм,0.2072
2023-05-25 12:00:00,Дирхам ОАЭ,21.7769
2023-05-25 12:00:00,Японская иена,0.5778
2023-05-25 12:00:00,Шведская крона,7.5301
2023-05-25 12:00:00,Турецкая лира,4.0296
2023-05-25 12:00:00,Индийская рупия,0.9708
2023-05-25 12:00:00,Сингапурский доллар,59.3843
2023-05-26 12:00:00,Сингапурский доллар,59.1423
2023-05-26 12:00:00,Швейцарский франк,88.3022
2023-05-26 12:00:00,Польский злотый,19.028
2023-05-26 12:00:00,Казахстанский тенге,0.18
2023-05-26 12:00:00,Доллар США,79.9841
2023-05-26 12:00:00,Индийская рупия,0.9698
2023-05-26 12:00:00,Австралийский доллар,52.2056
2023-05-26 12:00:00,Армянский драм,0.207
2023-05-26 12:00:00,Фунт стерлингов Соединенного королевства,98.9163
2023-05-26 12:00:00,Дирхам ОАЭ,21.7816
2023-05-26 12:00:00,Южнокорейская вона,0.0603
2023-05-26 12:00:00,Японская иена,0.5737
2023-05-26 12:00:00,Грузинский лари,30.907
2023-05-26 12:00:00,Турецкая лира,4.0238
2023-05-26 12:00:00,Китайский юань,11.2816
2023-05-26 12:00:00,Шведская крона,7.476
2023-05-26 12:00:00,Белорусский рубль,27.3216
2023-05-26 12:00:00,Канадский доллар,58.8898
2023-05-26 12:00:00,Евро,85.8767
2023-05-27 12:00:00,Шведская крона,7.46
2023-05-27 12:00:00,Дирхам ОАЭ,21.7762
2023-05-27 12:00:00,Швейцарский франк,88.4685
2023-05-27 12:00:00,Белорусский рубль,27.3999
2023-05-27 12:00:00,Индийская рупия,0.967
2023-05-27 12:00:00,Австралийский доллар,52.0983
2023-05-27 12:00:00,Армянский драм,0.2069
2023-05-27 12:00:00,Фунт стерлингов Соединенного королевства,98.8149
2023-05-27 12:00:00,Японская иена,0.572
2023-05-27 12:00:00,Грузинский лари,30.9038
2023-05-27 12:00:00,Канадский доллар,58.6782
2023-05-27 12:00:00,Сингапурский доллар,59.112
2023-05-27 12:00:00,Турецкая лира,4.0143
2023-05-27 12:00:00,Китайский юань,11.3044
2023-05-27 12:00:00,Южнокорейская вона,0.0604
2023-05-27 12:00:00,Польский злотый,18.9557
2023-05-27 12:00:00,Евро,85.919
2023-05-27 12:00:00,Доллар США,79.9667
2023-05-27 12:00:00,Казахстанский тенге,0.179
2023-05-30 12:00:00,Сингапурский доллар,59.1733
2023-05-30 12:00:00,Дирхам ОАЭ,21.7992
2023-05-30 12:00:00,Казахстанский тенге,0.1796
2023-05-30 12:00:00,Польский злотый,18.9705
2023-05-30 12:00:00,Канадский доллар,58.765
2023-05-30 12:00:00,Евро,85.9013
2023-05-30 12:00:00,Шведская крона,7.4527
2023-05-30 12:00:00,Армянский драм,0.2073
2023-05-30 12:00:00,Японская иена,0.5688
2023-05-30 12:00:00,Турецкая лира,4.009
2023-05-30 12:00:00,Южнокорейская вона,0.0604
2023-05-30 12:00:00,Индийская рупия,0.9669
2023-05-30 12:00:00,Китайский юань,11.2901
2023-05-30 12:00:00,Белорусский рубль,27.4614
2023-05-30 12:00:00,Швейцарский франк,88.5668
2023-05-30 12:00:00,Австралийский доллар,52.4123
2023-05-30 12:00:00,Грузинский лари,30.9381
2023-05-30 12:00:00,Фунт стерлингов Соединенного королевства,98.9246
2023-05-30 12:00:00,Доллар США,80.0555
2023-05-31 12:00:00,Австралийский доллар,52.5193
2023-05-31 12:00:00,Польский злотый,19.1665
2023-05-31 12:00:00,Южнокорейская вона,0.0609
2023-05-31 12:00:00,Японская иена,0.5754
2023-05-31 12:00:00,Армянский драм,0.2088
2023-05-31 12:00:00,Грузинский лари,31.2463
2023-05-31 12:00:00,Китайский юань,11.3615
2023-05-31 12:00:00,Швейцарский франк,89.167
2023-05-31 12:00:00,Евро,86.5119
2023-05-31 12:00:00,Канадский доллар,59.3594
2023-05-31 12:00:00,Дирхам ОАЭ,21.9683
2023-05-31 12:00:00,Турецкая лира,4.0216
2023-05-31 12:00:00,Белорусский рубль,27.608
2023-05-31 12:00:00,Казахстанский тенге,0.1815
2023-05-31 12:00:00,Фунт стерлингов Соединенного королевства,99.5035
2023-05-31 12:00:00,Сингапурский доллар,59.5829
2023-05-31 12:00:00,Доллар США,80.6872
2023-05-31 12:00:00,Индийская рупия,0.9745
2023-05-31 12:00:00,Шведская крона,7.4875
2023-06-01 12:00:00,Австралийский доллар,52.6057
2023-06-01 12:00:00,Китайский юань,11.3697
2023-06-01 12:00:00,Грузинский лари,31.249
2023-06-01 12:00:00,Шведская крона,7.476
2023-06-01 12:00:00,Японская иена,0.5794
2023-06-01 12:00:00,Армянский драм,0.2095
2023-06-01 12:00:00,Казахстанский тенге,0.1812
2023-06-01 12:00:00,Швейцарский франк,88.8679
2023-06-01 12:00:00,Польский злотый,19.0777
2023-06-01 12:00:00,Фунт стерлингов Соединенного королевства,100.5219
2023-06-01 12:00:00,Канадский доллар,59.5633
2023-06-01 12:00:00,Белорусский рубль,27.7339
2023-06-01 12:00:00,Турецкая лира,3.9842
2023-06-01 12:00:00,Южнокорейская вона,0.061
2023-06-01 12:00:00,Доллар США,80.9942
2023-06-01 12:00:00,Сингапурский доллар,59.8229
2023-06-01 12:00:00,Евро,86.5009
2023-06-01 12:00:00,Индийская рупия,0.9791
2023-06-01 12:00:00,Дирхам ОАЭ,22.0518
2023-06-02 12:00:00,Фунт стерлингов Соединенного королевства,100.3489
2023-06-02 12:00:00,Казахстанский тенге,0.1807
2023-06-02 12:00:00,Грузинский лари,31.1742
2023-06-02 12:00:00,Южнокорейская вона,0.0613
2023-06-02 12:00:00,Доллар США,80.9657
2023-06-02 12:00:00,Швейцарский франк,88.9537
2023-06-02 12:00:00,Белорусский рубль,27.6806
2023-06-02 12:00:00,Австралийский доллар,52.7168
2023-06-02 12:00:00,Польский злотый,19.0485
2023-06-02 12:00:00,Индийская рупия,0.9785
2023-06-02 12:00:00,Японская иена,0.5806
2023-06-02 12:00:00,Сингапурский доллар,59.9036
2023-06-02 12:00:00,Шведская крона,7.4972
2023-06-02 12:00:00,Армянский драм,0.2092
2023-06-02 12:00:00,Канадский доллар,59.5205
2023-06-02 12:00:00,Евро,86.5764
2023-06-02 12:00:00,Турецкая лира,3.9148
2023-06-02 12:00:00,Китайский юань,11.3629
2023-06-02 12:00:00,Дирхам ОАЭ,22.0441
2023-06-03 12:00:00,Дирхам ОАЭ,22.0195
2023-06-03 12:00:00,Индийская рупия,0.9777
2023-06-03 12:00:00,Южнокорейская вона,0.0619
2023-06-03 12:00:00,Казахстанский тенге,0.1802
2023-06-03 12:00:00,Евро,87.101
2023-06-03 12:00:00,Грузинский лари,30.6393
2023-06-03 12:00:00,Швейцарский франк,89.4345
2023-06-03 12:00:00,Сингапурский доллар,59.8369
2023-06-03 12:00:00,Польский злотый,19.3566
2023-06-03 12:00:00,Фунт стерлингов Соединенного королевства,101.2886
2023-06-03 12:00:00,Армянский драм,0.2089
2023-06-03 12:00:00,Китайский юань,11.4139
2023-06-03 12:00:00,Белорусский рубль,27.6914
2023-06-03 12:00:00,Канадский доллар,59.9878
2023-06-03 12:00:00,Шведская крона,7.501
2023-06-03 12:00:00,Японская иена,0.5829
2023-06-03 12:00:00,Турецкая лира,3.8936
2023-06-03 12:00:00,Доллар США,80.8756
2023-06-03 12:00:00,Австралийский доллар,53.4749
2023-06-06 12:00:00,Шведская крона,7.4863
2023-06-06 12:00:00,Польский злотый,19.4387
2023-06-06 12:00:00,Армянский драм,0.21
2023-06-06 12:00:00,Японская иена,0.5803
2023-06-06 12:00:00,Австралийский доллар,53.7343
2023-06-06 12:00:00,Индийская рупия,0.9852
2023-06-06 12:00:00,Фунт стерлингов Соединенного королевства,101.5398
2023-06-06 12:00:00,Канадский доллар,60.5355
2023-06-06 12:00:00,Евро,87.0318
2023-06-06 12:00:00,Казахстанский тенге,0.1816
2023-06-06 12:00:00,Белорусский рубль,27.7518
2023-06-06 12:00:00,Китайский юань,11.415
2023-06-06 12:00:00,Дирхам ОАЭ,22.1425
2023-06-06 12:00:00,Южнокорейская вона,0.0622
2023-06-06 12:00:00,Грузинский лари,30.8826
2023-06-06 12:00:00,Сингапурский доллар,60.2217
2023-06-06 12:00:00,Доллар США,81.3294
2023-06-06 12:00:00,Швейцарский франк,89.2945
2023-06-06 12:00:00,Турецкая лира,3.8982
2023-06-07 12:00:00,Турецкая лира,3.8388
2023-06-07 12:00:00,Белорусский рубль,27.8007
2023-06-07 12:00:00,Австралийский доллар,54.1208
2023-06-07 12:00:00,Японская иена,0.5823
2023-06-07 12:00:00,Евро,86.9519
2023-06-07 12:00:00,Казахстанский тенге,0.1811
2023-06-07 12:00:00,Грузинский лари,31.0009
2023-06-07 12:00:00,Китайский юань,11.3892
2023-06-07 12:00:00,Польский злотый,19.3416
2023-06-07 12:00:00,Швейцарский франк,89.6504
2023-06-07 12:00:00,Канадский доллар,60.481
2023-06-07 12:00:00,Фунт стерлингов Соединенного королевства,100.8315
2023-06-07 12:00:00,Южнокорейская вона,0.0621
2023-06-07 12:00:00,Индийская рупия,0.9821
2023-06-07 12:00:00,Доллар США,81.2502
2023-06-07 12:00:00,Шведская крона,7.479
2023-06-07 12:00:00,Сингапурский доллар,60.2166
2023-06-07 12:00:00,Армянский драм,0.2099
2023-06-07 12:00:00,Дирхам ОАЭ,22.1215
2023-06-08 12:00:00,Южнокорейская вона,0.0625
2023-06-08 12:00:00,Японская иена,0.5841
2023-06-08 12:00:00,Канадский доллар,60.7036
2023-06-08 12:00:00,Сингапурский доллар,60.4333
2023-06-08 12:00:00,Швейцарский франк,89.8204
2023-06-08 12:00:00,Польский злотый,19.5203
2023-06-08 12:00:00,Китайский юань,11.4163
2023-06-08 12:00:00,Армянский драм,0.2106
2023-06-08 12:00:00,Грузинский лари,31.123
2023-06-08 12:00:00,Дирхам ОАЭ,22.1775
2023-06-08 12:00:00,Турецкая лира,3.793
2023-06-08 12:00:00,Казахстанский тенге,0.1819
2023-06-08 12:00:00,Белорусский рубль,27.8375
2023-06-08 12:00:00,Евро,87.1651
2023-06-08 12:00:00,Индийская рупия,0.9853
2023-06-08 12:00:00,Шведская крона,7.4695
2023-06-08 12:00:00,Фунт стерлингов Соединенного королевства,101.0732
2023-06-08 12:00:00,Доллар США,81.4581
2023-06-08 12:00:00,Австралийский доллар,54.3977
2023-06-09 12:00:00,Японская иена,0.5869
2023-06-09 12:00:00,Китайский юань,11.4896
2023-06-09 12:00:00,Индийская рупия,0.9956
2023-06-09 12:00:00,Казахстанский тенге,0.1838
2023-06-09 12:00:00,Фунт стерлингов Соединенного королевства,102.3043
2023-06-09 12:00:00,Грузинский лари,31.4087
2023-06-09 12:00:00,Австралийский доллар,54.6904
2023-06-09 12:00:00,Сингапурский доллар,60.8863
2023-06-09 12:00:00,Дирхам ОАЭ,22.3504
2023-06-09 12:00:00,Белорусский рубль,27.9685
2023-06-09 12:00:00,Швейцарский франк,90.3411
2023-06-09 12:00:00,Шведская крона,7.5464
2023-06-09 12:00:00,Южнокорейская вона,0.063
2023-06-09 12:00:00,Турецкая лира,3.5628
2023-06-09 12:00:00,Евро,88.0379
2023-06-09 12:00:00,Армянский драм,0.2121
2023-06-09 12:00:00,Доллар США,82.093
2023-06-09 12:00:00,Польский злотый,19.6809
2023-06-09 12:00:00,Канадский доллар,61.3734
2023-06-10 12:00:00,Южнокорейская вона,0.064
2023-06-10 12:00:00,Индийская рупия,1.0039
2023-06-10 12:00:00,Казахстанский тенге,0.1858
2023-06-10 12:00:00,Японская иена,0.5943
2023-06-10 12:00:00,Армянский драм,0.214
2023-06-10 12:00:00,Доллар США,82.6417
2023-06-10 12:00:00,Грузинский лари,31.6611
2023-06-10 12:00:00,Австралийский доллар,55.4361
2023-06-10 12:00:00,Турецкая лира,3.5404
2023-06-10 12:00:00,Белорусский рубль,28.0607
2023-06-10 12:00:00,Шведская крона,7.6413
2023-06-10 12:00:00,Дирхам ОАЭ,22.4998
2023-06-10 12:00:00,Канадский доллар,61.8668
2023-06-10 12:00:00,Польский злотый,19.9714
2023-06-10 12:00:00,Швейцарский франк,91.7629
2023-06-10 12:00:00,Китайский юань,11.5716
2023-06-10 12:00:00,Евро,89.0057
2023-06-10 12:00:00,Сингапурский доллар,61.5122
2023-06-10 12:00:00,Фунт стерлингов Соединенного королевства,103.5914
2023-06-14 12:00:00,Польский злотый,20.2284
2023-06-14 12:00:00,Евро,90.3899
2023-06-14 12:00:00,Южнокорейская вона,0.0658
2023-06-14 12:00:00,Грузинский лари,32.1274
2023-06-14 12:00:00,Турецкая лира,3.5391
2023-06-14 12:00:00,Австралийский доллар,56.5493
2023-06-14 12:00:00,Канадский доллар,62.5771
2023-06-14 12:00:00,Армянский драм,0.216
2023-06-14 12:00:00,Японская иена,0.5989
2023-06-14 12:00:00,Сингапурский доллар,62.3485
2023-06-14 12:00:00,Дирхам ОАЭ,22.7723
2023-06-14 12:00:00,Индийская рупия,1.0121
2023-06-14 12:00:00,Доллар США,83.6405
2023-06-14 12:00:00,Шведская крона,7.7802
2023-06-14 12:00:00,Фунт стерлингов Соединенного королевства,104.6343
2023-06-14 12:00:00,Швейцарский франк,92.4409
2023-06-14 12:00:00,Казахстанский тенге,0.187
2023-06-14 12:00:00,Белорусский рубль,28.0146
2023-06-14 12:00:00,Китайский юань,11.6681
2023-06-15 12:00:00,Дирхам ОАЭ,22.9587
2023-06-15 12:00:00,Южнокорейская вона,0.066
2023-06-15 12:00:00,Шведская крона,7.8916
